valence,arousal
0.0888442352863159,-0.385417355873345
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0888442352863159,-0.3859249277201572
0.0890557024129981,-0.3859249277201572
0.0901130380464087,-0.3859249277201572
0.0913818408065014,-0.3849097840265331
0.0932850449466407,-0.383387068486097
0.0964570518468726,-0.3818643529456612
0.1023781313939725,-0.3808492092520371
0.1099909479545293,-0.3805954233286313
0.1144317576148542,-0.3805954233286313
0.1161234946283112,-0.3805954233286313
0.118661100148497,-0.3800878514818191
0.1226789755554576,-0.3790727077881952
0.1271197852157824,-0.3775499922477592
0.131137660622743,-0.3760272767073231
0.1334637990162465,-0.3750121330136992
0.1362128716631143,-0.3732356315498571
0.1408651484501211,-0.3706977723157972
0.1450944909837639,-0.3686674849285492
0.149958234897453,-0.3666371975413012
0.1548219788111422,-0.3648606960774593
0.1586283870914206,-0.3625766227668052
0.1615889268649706,-0.3600387635327453
0.1647609337652025,-0.3569933324518734
0.1685673420454809,-0.3524251858305653
0.1736425530858522,-0.3491259688262873
0.178083362746177,-0.3483646110560693
0.181043902519727,-0.3470956814390393
0.1865420478134624,-0.3430351066645433
0.1914057917271517,-0.3389745318900474
0.1952122000074301,-0.3366904585793935
0.1988071411610263,-0.3349139571155514
0.2026135494413048,-0.3321223119580854
0.206208490594901,-0.3295844527240255
0.2098034317484974,-0.3278079512601836
0.2133983729020938,-0.3257776638729355
0.2163589126756435,-0.3240011624090934
0.2188965181958293,-0.3227322327920635
0.221857057969379,-0.3214633031750335
0.2250290648696112,-0.3181640861707556
0.2290469402765718,-0.3135959395494476
0.2328533485568502,-0.3115656521621996
0.2379285595972214,-0.3113118662387936
0.2440611062710034,-0.3110580803153877
0.2504051200714675,-0.3108042943919816
0.2611899435322564,-0.3108042943919816
0.2759926424000058,-0.3108042943919816
0.2905838741410732,-0.3108042943919816
0.3024260332352727,-0.3108042943919816
0.3077127114023262,-0.3108042943919816
0.3085585799090546,-0.3108042943919816
0.3102503169225117,-0.3108042943919816
0.3123649881893332,-0.3085202210813275
0.3165943307229759,-0.3054747900004557
0.3225154102700756,-0.3026831448429897
0.3294938254505861,-0.2981149982216817
0.3360493063777323,-0.2910089923663136
0.3407015831647393,-0.2833954146641338
0.3440850571916534,-0.2760356228853597
0.3474685312185676,-0.2676606874129619
0.3516978737522104,-0.2564941067830978
0.3544469463990782,-0.2450737402298279
0.3555042820324888,-0.234922303293588
0.3567730847925817,-0.2275625115148141
0.3576189532993101,-0.2235019367403181
0.3580418875526743,-0.2204565056594462
0.3584648218060388,-0.2169035027317622
0.3584648218060388,-0.2128429279572662
0.3584648218060388,-0.2095437109529882
0.3584648218060388,-0.2077672094891463
0.3584648218060388,-0.2075134235657403
0.3584648218060388,-0.2075134235657403
0.3584648218060388,-0.2070058517189283
0.3584648218060388,-0.2057369221018983
0.3584648218060388,-0.2047217784082742
0.3584648218060388,-0.2037066347146504
0.3584648218060388,-0.2021839191742143
0.3584648218060388,-0.2011687754805902
0.3584648218060388,-0.2009149895571843
0.3584648218060388,-0.2006612036337783
0.3584648218060388,-0.2006612036337783
0.3584648218060388,-0.2006612036337783
0.3584648218060388,-0.2006612036337783
0.3593106903127672,-0.2006612036337783
0.3601565588194959,-0.2006612036337783
0.3603680259461779,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.2006612036337783
0.3607909601995421,-0.1976157725529064
0.3607909601995421,-0.1935551977784104
0.3607909601995421,-0.1905097666975383
0.3607909601995421,-0.1879719074634784
0.3607909601995421,-0.1841651186123885
0.3607909601995421,-0.1803583297612984
0.3607909601995421,-0.1790894001442684
0.3607909601995421,-0.1773128986804265
0.3601565588194959,-0.1737598957527425
0.3580418875526743,-0.1691917491314346
0.3552928149058066,-0.1656387462037505
0.3536010778923495,-0.1633546728930964
0.3516978737522104,-0.1610705995824426
0.3497946696120712,-0.1592940981186004
0.3478914654719318,-0.1570100248079466
0.3440850571916534,-0.1529494500334506
0.3411245174181035,-0.1496502330291727
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1486350893355486
0.3407015831647393,-0.1488888752589547
0.3407015831647393,-0.1491426611823605
0.3407015831647393,-0.1491426611823605
0.3407015831647393,-0.1491426611823605
0.3407015831647393,-0.1499040189525785
0.3407015831647393,-0.1504115907993907
0.3407015831647393,-0.1504115907993907
0.3407015831647393,-0.1504115907993907
0.3407015831647393,-0.1506653767227966
0.3407015831647393,-0.1506653767227966
0.3407015831647393,-0.1506653767227966
0.3407015831647393,-0.1506653767227966
0.3407015831647393,-0.1506653767227966
0.3407015831647393,-0.1506653767227966
0.3407015831647393,-0.1506653767227966
0.3407015831647393,-0.1506653767227966
0.3407015831647393,-0.1509191626462026
0.3407015831647393,-0.1514267344930146
0.3407015831647393,-0.1516805204164207
0.3407015831647393,-0.1516805204164207
0.3407015831647393,-0.1516805204164207
0.3407015831647393,-0.1519343063398265
0.3407015831647393,-0.1521880922632326
0.3407015831647393,-0.1524418781866387
0.3407015831647393,-0.1534570218802626
0.3407015831647393,-0.1542183796504806
0.3407015831647393,-0.1542183796504806
0.3407015831647393,-0.1542183796504806
0.3407015831647393,-0.1542183796504806
0.3407015831647393,-0.1542183796504806
0.3407015831647393,-0.1542183796504806
0.3407015831647393,-0.1542183796504806
0.3407015831647393,-0.1542183796504806
0.3407015831647393,-0.1542183796504806
0.3407015831647393,-0.1542183796504806
0.3407015831647393,-0.1542183796504806
